;1;2;3;4;5;10;100;1000;10000
2,0;0,52666666666666662;0,54666666666666663;0,54000000000000004;0,54000000000000004;0,54000000000000004;0,54000000000000004;0,46666666666666667;0,48666666666666669;0,54000000000000004
3,0;0,54666666666666663;0,54000000000000004;0,52666666666666662;0,52000000000000002;0,55333333333333334;0,56666666666666665;0,54666666666666663;0,49333333333333335;0,53333333333333333
4,0;0,55333333333333334;0,54000000000000004;0,51333333333333331;0,51333333333333331;0,50666666666666671;0,55333333333333334;0,60666666666666669;0,59333333333333338;0,56000000000000005
5,0;0,56666666666666665;0,54000000000000004;0,56000000000000005;0,55333333333333334;0,56000000000000005;0,58666666666666667;0,59999999999999998;0,58666666666666667;0,59333333333333338
6,0;0,56000000000000005;0,54000000000000004;0,52666666666666662;0,50666666666666671;0,52000000000000002;0,56666666666666665;0,64000000000000001;0,60666666666666669;0,62
7,0;0,57999999999999996;0,58666666666666667;0,58666666666666667;0,59999999999999998;0,59333333333333338;0,61333333333333329;0,64666666666666661;0,66000000000000003;0,66000000000000003
8,0;0,55333333333333334;0,58666666666666667;0,61333333333333329;0,66000000000000003;0,65333333333333332;0,67333333333333334;0,66000000000000003;0,61333333333333329;0,61333333333333329
9,0;0,62;0,6333333333333333;0,64000000000000001;0,66000000000000003;0,66000000000000003;0,65333333333333332;0,69333333333333336;0,67333333333333334;0,67333333333333334
10,0;0,61333333333333329;0,64000000000000001;0,62666666666666671;0,66000000000000003;0,6333333333333333;0,65333333333333332;0,66666666666666663;0,68000000000000005;0,68000000000000005
11,0;0,64666666666666661;0,65333333333333332;0,68666666666666665;0,67333333333333334;0,65333333333333332;0,65333333333333332;0,64666666666666661;0,67333333333333334;0,67333333333333334
12,0;0,66000000000000003;0,67333333333333334;0,68666666666666665;0,66666666666666663;0,66666666666666663;0,65333333333333332;0,64666666666666661;0,65333333333333332;0,65333333333333332
13,0;0,67333333333333334;0,69999999999999996;0,70666666666666667;0,69333333333333336;0,67333333333333334;0,64000000000000001;0,64000000000000001;0,60666666666666669;0,60666666666666669
14,0;0,65333333333333332;0,65333333333333332;0,68000000000000005;0,66666666666666663;0,66666666666666663;0,64000000000000001;0,59999999999999998;0,61333333333333329;0,61333333333333329
15,0;0,67333333333333334;0,66000000000000003;0,67333333333333334;0,68000000000000005;0,69333333333333336;0,68000000000000005;0,64666666666666661;0,64000000000000001;0,64000000000000001
16,0;0,62666666666666671;0,64000000000000001;0,68000000000000005;0,68000000000000005;0,67333333333333334;0,66000000000000003;0,65333333333333332;0,64666666666666661;0,64666666666666661
17,0;0,65333333333333332;0,65333333333333332;0,66000000000000003;0,66666666666666663;0,65333333333333332;0,64000000000000001;0,6333333333333333;0,6333333333333333;0,6333333333333333
18,0;0,66000000000000003;0,64666666666666661;0,67333333333333334;0,67333333333333334;0,66000000000000003;0,61333333333333329;0,64666666666666661;0,65333333333333332;0,65333333333333332
19,0;0,66666666666666663;0,69999999999999996;0,69999999999999996;0,68666666666666665;0,66666666666666663;0,64666666666666661;0,62;0,62;0,62
20,0;0,69333333333333336;0,68666666666666665;0,72666666666666668;0,71333333333333337;0,68666666666666665;0,68666666666666665;0,66000000000000003;0,66000000000000003;0,66000000000000003
21,0;0,67333333333333334;0,68666666666666665;0,71333333333333337;0,71999999999999997;0,69333333333333336;0,71333333333333337;0,66000000000000003;0,66000000000000003;0,66000000000000003
